,initial run,soil run,Diff,ratio,cat
566,269.103,289.001,-19.897999999999968,0.9311490271659961,2
567,415.014,403.638,11.376000000000033,1.028183669525664,2
568,79.051,63.451,15.600000000000001,1.245859009314274,0
569,117.202,117.202,0.0,1.0,1
570,158.111,169.60299999999995,-11.491999999999962,0.9322417645914284,1
571,145.916,143.86700000000005,2.0489999999999498,1.0142423210326201,1
572,314.822,314.822,0.0,1.0,2
573,269.519,269.519,0.0,1.0,2
574,371.816,371.816,0.0,1.0,2
575,187.104,187.104,0.0,1.0,1
576,453.091,448.968,4.1229999999999905,1.009183282550204,2
577,162.429,132.707,29.72200000000001,1.2239670853835896,1
578,178.273,182.052,-3.7789999999999964,0.9792421945378244,1
579,997.009,997.009,0.0,1.0,2
580,167.662,167.662,0.0,1.0,1
581,1252.805,1252.805,0.0,1.0,3
582,111.935,111.935,0.0,1.0,1
583,194.112,194.112,0.0,1.0,1
584,122.32,120.215,2.1049999999999898,1.017510294056482,1
585,168.509,171.747,-3.238000000000028,0.9811466866961285,1
586,224.068,224.068,0.0,1.0,2
587,87.539,71.281,16.257999999999996,1.2280832199323801,0
588,100.036,100.036,0.0,1.0,1
589,139.72899999999998,115.955,23.773999999999987,1.205027812513475,1
590,138.33700000000002,138.33700000000002,0.0,1.0,1
591,263.684,282.306,-18.621999999999957,0.9340361168377578,2
592,227.957,230.733,-2.7760000000000105,0.9879687777647757,2
593,370.761,370.761,0.0,1.0,2
594,114.851,114.851,0.0,1.0,1
595,170.33,170.33,0.0,1.0,1
596,179.452,147.737,31.715000000000003,1.214672018519396,1
597,301.693,301.693,0.0,1.0,2
598,60.653,60.653,0.0,1.0,0
599,252.372,202.618,49.75400000000002,1.245555676198561,2
600,100.402,106.819,-6.417000000000002,0.9399264175848866,1
601,246.332,270.043,-23.711000000000013,0.9121954651666586,2
602,423.345,464.892,-41.54699999999997,0.9106308561988592,2
603,161.722,161.722,0.0,1.0,1
604,203.221,203.221,0.0,1.0,2
605,115.297,115.297,0.0,1.0,1
606,427.121,427.121,0.0,1.0,2
607,219.289,219.289,0.0,1.0,2
608,479.969,479.969,0.0,1.0,2
609,570.957,570.957,0.0,1.0,2
610,234.667,234.667,0.0,1.0,2
611,134.184,134.184,0.0,1.0,1
612,165.009,165.009,0.0,1.0,1
613,588.966,588.966,0.0,1.0,2
614,98.059,98.059,0.0,1.0,0
615,289.816,266.001,23.814999999999998,1.0895297386100051,2
616,432.432,426.328,6.104000000000042,1.014317614606594,2
617,515.5740000000002,519.575,-4.000999999999863,0.9922994755328878,2
618,120.729,128.244,-7.515000000000001,0.9414007672873584,1
619,679.675,702.648,-22.97300000000007,0.9673051086746136,2
620,701.253,728.132,-26.878999999999905,0.9630849900842157,2
621,791.37,829.2760000000002,-37.906000000000176,0.9542902483612209,2
622,825.5139999999999,867.2760000000002,-41.762000000000285,0.9518469322337983,2
623,91.912,91.912,0.0,1.0,0
624,134.939,142.719,-7.780000000000001,0.945487286205761,1
625,133.99200000000002,133.99200000000002,0.0,1.0,1
626,346.522,346.522,0.0,1.0,2
627,146.67700000000005,146.67700000000005,0.0,1.0,1
628,211.094,211.094,0.0,1.0,2
629,157.84,157.84,0.0,1.0,1
630,172.84400000000005,172.84400000000005,0.0,1.0,1
631,331.811,331.811,0.0,1.0,2
632,340.608,340.608,0.0,1.0,2
633,283.441,283.441,0.0,1.0,2
634,284.736,284.736,0.0,1.0,2
635,473.72,473.72,0.0,1.0,2
636,302.572,302.572,0.0,1.0,2
637,364.848,364.848,0.0,1.0,2
638,198.183,198.183,0.0,1.0,1
639,99.763,99.763,0.0,1.0,0
640,193.958,193.958,0.0,1.0,1
641,282.066,282.066,0.0,1.0,2
642,201.417,201.417,0.0,1.0,2
643,174.639,174.639,0.0,1.0,1
644,172.55,172.55,0.0,1.0,1
645,183.52,183.52,0.0,1.0,1
646,440.726,440.726,0.0,1.0,2
647,203.143,203.143,0.0,1.0,2
648,225.896,225.896,0.0,1.0,2
649,154.214,154.214,0.0,1.0,1
650,381.037,388.695,-7.6580000000000155,0.9802981772340781,2
651,584.844,584.844,0.0,1.0,2
652,250.747,250.747,0.0,1.0,2
653,222.66,222.66,0.0,1.0,2
654,239.929,239.929,0.0,1.0,2
655,377.499,396.075,-18.575999999999965,0.9530997917061164,2
656,156.135,156.135,0.0,1.0,1
657,114.969,114.969,0.0,1.0,1
658,162.292,164.10299999999995,-1.8109999999999502,0.9889642480637164,1
659,291.426,291.426,0.0,1.0,2
660,279.024,279.024,0.0,1.0,2
661,565.424,565.424,0.0,1.0,2
662,105.54,105.54,0.0,1.0,1
663,217.038,217.038,0.0,1.0,2
664,328.309,340.861,-12.551999999999964,0.9631756053053885,2
665,237.0,237.0,0.0,1.0,2
666,256.195,256.195,0.0,1.0,2
667,228.998,228.998,0.0,1.0,2
668,154.746,154.746,0.0,1.0,1
669,252.625,252.625,0.0,1.0,2
670,526.439,526.439,0.0,1.0,2
671,228.002,240.455,-12.453000000000003,0.9482106839117507,2
672,96.546,102.496,-5.949999999999989,0.9419489541055261,0
673,127.108,134.657,-7.549000000000007,0.943939045129477,1
674,128.94799999999998,139.912,-10.964000000000027,0.9216364572016694,1
675,168.267,168.267,0.0,1.0,1
676,221.728,221.728,0.0,1.0,2
677,285.25,285.25,0.0,1.0,2
678,141.055,141.457,-0.4019999999999868,0.9971581469987347,1
679,198.401,198.401,0.0,1.0,1
680,283.5420000000001,283.5420000000001,0.0,1.0,2
681,243.673,247.976,-4.302999999999997,0.9826475142755751,2
682,192.953,192.953,0.0,1.0,1
683,257.383,260.898,-3.515000000000043,0.9865273018574308,2
684,438.594,468.99,-30.396000000000015,0.9351883835476236,2
685,156.532,156.532,0.0,1.0,1
686,248.91,248.91,0.0,1.0,2
687,250.669,250.669,0.0,1.0,2
688,184.251,196.977,-12.725999999999999,0.9353934723343335,1
689,248.12,248.12,0.0,1.0,2
690,309.863,309.863,0.0,1.0,2
691,280.209,297.636,-17.42700000000002,0.9414486150868846,2
692,160.908,160.908,0.0,1.0,1
693,299.79,299.79,0.0,1.0,2
694,288.307,312.597,-24.289999999999964,0.9222961192845742,2
695,382.917,382.917,0.0,1.0,2
696,141.403,151.18,-9.777000000000015,0.9353287471887815,1
697,329.87,329.87,0.0,1.0,2
698,230.257,230.257,0.0,1.0,2
699,196.822,196.822,0.0,1.0,1
700,327.079,327.079,0.0,1.0,2
701,177.578,177.578,0.0,1.0,1
702,137.893,137.893,0.0,1.0,1
703,114.681,114.681,0.0,1.0,1
704,172.50599999999997,172.50599999999997,0.0,1.0,1
705,179.079,183.324,-4.2450000000000045,0.9768442757085815,1
706,572.876,609.404,-36.52800000000002,0.9400594679391667,2
707,305.469,305.469,0.0,1.0,2
708,308.762,308.762,0.0,1.0,2
709,367.878,367.878,0.0,1.0,2
710,165.199,165.199,0.0,1.0,1
711,375.80800000000005,375.80800000000005,0.0,1.0,2
712,263.611,288.969,-25.358000000000004,0.9122466423734034,2
713,433.854,433.854,0.0,1.0,2
714,418.75,418.75,0.0,1.0,2
715,98.017,98.017,0.0,1.0,0
716,149.517,149.517,0.0,1.0,1
717,227.033,227.033,0.0,1.0,2
718,72.67699999999998,72.67699999999998,0.0,1.0,0
719,474.021,529.535,-55.51399999999995,0.8951646255677151,2
720,152.1,152.1,0.0,1.0,1
721,111.117,111.117,0.0,1.0,1
722,721.831,721.831,0.0,1.0,2
723,204.242,204.242,0.0,1.0,2
724,249.344,249.344,0.0,1.0,2
725,146.829,146.829,0.0,1.0,1
726,395.096,395.096,0.0,1.0,2
727,245.512,245.512,0.0,1.0,2
728,88.979,88.979,0.0,1.0,0
729,154.576,154.576,0.0,1.0,1
730,282.082,302.985,-20.90300000000002,0.9310097859630014,2
731,204.74400000000003,215.295,-10.55099999999996,0.9509928237999027,2
732,482.973,482.973,0.0,1.0,2
733,276.158,302.744,-26.586000000000013,0.9121832307163809,2
734,269.01,294.934,-25.924000000000035,0.9121023686655318,2
735,528.536,528.536,0.0,1.0,2
736,394.699,394.699,0.0,1.0,2
737,631.234,631.234,0.0,1.0,2
738,667.1489999999999,667.1489999999999,0.0,1.0,2
739,753.508,753.508,0.0,1.0,2
740,332.651,333.01,-0.35899999999998045,0.9989219542956669,2
741,583.859,590.276,-6.416999999999916,0.9891288143173703,2
742,572.941,578.513,-5.572000000000003,0.9903684100443724,2
743,342.399,374.296,-31.89699999999999,0.9147813495201659,2
744,277.04900000000004,307.322,-30.272999999999968,0.9014941982676152,2
745,297.137,297.137,0.0,1.0,2
746,260.527,260.527,0.0,1.0,2
747,440.301,440.301,0.0,1.0,2
748,435.797,435.797,0.0,1.0,2
749,563.625,563.625,0.0,1.0,2
750,402.956,402.956,0.0,1.0,2
751,304.638,331.7990000000001,-27.161000000000115,0.9181401993375504,2
752,217.351,217.351,0.0,1.0,2
753,519.565,570.189,-50.62399999999991,0.91121540401516,2
754,454.253,454.253,0.0,1.0,2
755,255.039,255.039,0.0,1.0,2
756,356.63,383.934,-27.30400000000003,0.928883610203837,2
757,297.26,297.26,0.0,1.0,2
758,139.523,139.523,0.0,1.0,1
759,409.67,445.614,-35.94399999999996,0.9193382613652176,2
760,339.0730000000001,339.0730000000001,0.0,1.0,2
761,275.552,300.672,-25.120000000000005,0.916453810131971,2
762,256.36,278.41900000000004,-22.059000000000026,0.9207704933930514,2
763,210.379,210.413,-0.034000000000020236,0.999838413025811,2
764,289.488,311.618,-22.129999999999995,0.9289835632088005,2
765,220.707,220.707,0.0,1.0,2
766,240.037,258.741,-18.70399999999998,0.9277114952790629,2
767,175.778,188.015,-12.236999999999995,0.9349147674387682,1
768,302.791,329.015,-26.22399999999999,0.9202954272601553,2
769,437.546,477.821,-40.275000000000034,0.9157111135760043,2
770,219.527,236.572,-17.045000000000016,0.9279500532607409,2
771,92.826,92.826,0.0,1.0,0
772,202.604,202.604,0.0,1.0,2
773,189.107,191.384,-2.276999999999987,0.988102453705639,1
774,266.597,266.597,0.0,1.0,2
775,126.184,135.134,-8.949999999999989,0.9337694436633268,1
776,185.256,188.925,-3.669000000000011,0.9805795950774117,1
777,176.303,176.303,0.0,1.0,1
778,468.258,468.258,0.0,1.0,2
779,136.615,136.615,0.0,1.0,1
780,338.68300000000005,338.68300000000005,0.0,1.0,2
781,204.624,223.343,-18.718999999999994,0.9161872098073367,2
782,324.225,335.86300000000006,-11.638000000000034,0.9653489666917761,2
783,278.492,303.033,-24.540999999999997,0.9190154207627552,2
784,386.086,375.943,10.143000000000029,1.0269801539063104,2
785,457.924,457.924,0.0,1.0,2
786,517.562,517.562,0.0,1.0,2
787,718.602,718.602,0.0,1.0,2
788,359.987,292.286,67.70100000000002,1.2316258732884915,2
789,240.774,258.045,-17.271000000000015,0.9330698134046387,2
790,235.47,252.605,-17.13499999999999,0.9321668217177016,2
791,197.134,211.46400000000003,-14.330000000000041,0.9322343283017438,1
792,337.717,358.288,-20.571000000000026,0.9425852945116777,2
793,321.051,321.051,0.0,1.0,2
794,384.184,309.689,74.495,1.2405477753488177,2
795,331.427,331.427,0.0,1.0,2
796,355.415,355.415,0.0,1.0,2
797,418.581,418.581,0.0,1.0,2
798,208.402,224.588,-16.186000000000007,0.9279302545104814,2
799,276.274,276.274,0.0,1.0,2
800,216.101,216.101,0.0,1.0,2
801,287.685,301.951,-14.26600000000002,0.9527539236498637,2
802,358.714,359.1869999999999,-0.4729999999998995,0.9986831371959456,2
803,323.758,323.758,0.0,1.0,2
804,605.354,473.013,132.34100000000007,1.2797830080780022,2
805,189.35,156.407,32.942999999999984,1.2106235654414443,1
806,314.289,248.008,66.28099999999998,1.2672534756943323,2
807,240.58900000000003,240.58900000000003,0.0,1.0,2
808,481.004,481.004,0.0,1.0,2
809,505.206,547.611,-42.40499999999997,0.9225636446309515,2
810,257.702,257.702,0.0,1.0,2
811,328.831,328.831,0.0,1.0,2
812,395.441,396.559,-1.1180000000000518,0.9971807473793306,2
813,332.891,332.891,0.0,1.0,2
814,427.559,460.908,-33.34899999999999,0.9276449963984136,2
815,531.899,577.981,-46.081999999999994,0.9202707355432099,2
816,388.05300000000005,421.449,-33.39599999999996,0.9207590954065618,2
817,379.112,303.7940000000001,75.31799999999993,1.2479245804722934,2
818,260.588,260.588,0.0,1.0,2
819,302.51,261.331,41.178999999999974,1.1575741109933377,2
820,239.821,191.939,47.882000000000005,1.2494646736723647,2
821,291.047,291.047,0.0,1.0,2
822,340.895,340.895,0.0,1.0,2
823,212.673,227.878,-15.204999999999984,0.9332757001553463,2
824,331.224,353.459,-22.235000000000014,0.9370931281987444,2
825,346.5730000000001,271.398,75.17500000000007,1.2769917243310565,2
826,184.584,142.722,41.861999999999995,1.2933114726531298,1
827,275.48900000000003,217.883,57.60600000000002,1.2643896035945899,2
828,434.892,334.67,100.22199999999998,1.2994651447694743,2
829,298.657,300.155,-1.4979999999999905,0.9950092452233014,2
830,248.365,205.936,42.429,1.206030028746795,2
831,297.664,240.432,57.232,1.2380381979104278,2
832,239.451,185.685,53.76599999999999,1.289554891348251,2
833,324.465,324.465,0.0,1.0,2
834,195.001,193.252,1.7489999999999952,1.0090503591165938,1
835,373.686,373.686,0.0,1.0,2
836,187.848,187.848,0.0,1.0,1
837,196.318,196.318,0.0,1.0,1
838,220.604,177.27900000000002,43.32499999999999,1.2443887882941578,2
839,343.571,341.621,1.9500000000000455,1.0057080800067912,2
840,220.977,220.977,0.0,1.0,2
841,161.846,129.41899999999998,32.42700000000002,1.2505582642424993,1
842,342.5730000000001,271.82,70.7530000000001,1.2602935766315948,2
843,550.535,583.56,-33.02499999999998,0.9434077044348482,2
844,412.353,334.796,77.55700000000002,1.2316545000537642,2
845,293.257,315.02,-21.762999999999977,0.9309154974287348,2
846,204.18,204.18,0.0,1.0,2
847,590.184,590.184,0.0,1.0,2
848,340.256,340.256,0.0,1.0,2
849,393.849,393.849,0.0,1.0,2
850,399.37,399.37,0.0,1.0,2
851,494.565,494.565,0.0,1.0,2
852,786.0369999999998,786.0369999999998,0.0,1.0,2
853,320.672,320.672,0.0,1.0,2
854,337.8880000000001,337.8880000000001,0.0,1.0,2
855,391.272,391.272,0.0,1.0,2
856,317.146,317.146,0.0,1.0,2
857,562.003,562.003,0.0,1.0,2
858,553.506,553.506,0.0,1.0,2
859,287.103,287.103,0.0,1.0,2
860,237.407,237.407,0.0,1.0,2
861,509.052,509.052,0.0,1.0,2
862,232.493,232.493,0.0,1.0,2
863,265.903,265.903,0.0,1.0,2
864,271.127,271.127,0.0,1.0,2
865,247.176,247.176,0.0,1.0,2
866,538.1669999999998,546.2719999999998,-8.105000000000018,0.9851630689473375,2
867,307.931,307.993,-0.06200000000001182,0.9997986967236268,2
868,522.743,522.743,0.0,1.0,2
869,348.182,348.182,0.0,1.0,2
870,353.872,369.687,-15.814999999999998,0.9572205676694069,2
871,441.046,441.046,0.0,1.0,2
872,493.947,493.947,0.0,1.0,2
873,513.961,513.961,0.0,1.0,2
874,422.376,444.973,-22.597000000000037,0.9492171435120782,2
875,205.026,205.026,0.0,1.0,2
876,280.171,280.171,0.0,1.0,2
877,203.294,205.012,-1.7179999999999893,0.9916200027315475,2
878,146.81,146.81,0.0,1.0,1
879,391.179,391.179,0.0,1.0,2
880,375.323,375.323,0.0,1.0,2
881,326.867,326.867,0.0,1.0,2
882,504.74,504.74,0.0,1.0,2
883,542.697,542.697,0.0,1.0,2
884,277.597,277.597,0.0,1.0,2
885,144.096,153.059,-8.962999999999994,0.9414408822741558,1
886,371.444,371.444,0.0,1.0,2
887,467.512,467.512,0.0,1.0,2
888,466.943,466.943,0.0,1.0,2
889,119.818,127.501,-7.683000000000007,0.9397416490851052,1
890,330.756,337.42,-6.664000000000044,0.9802501333649456,2
891,183.33,196.469,-13.138999999999982,0.9331243096875335,1
892,267.486,267.486,0.0,1.0,2
893,345.843,345.843,0.0,1.0,2
894,251.454,251.454,0.0,1.0,2
895,308.651,308.651,0.0,1.0,2
896,553.232,555.256,-2.024000000000001,0.9963548345267769,2
897,246.284,252.028,-5.744,0.9772088815528434,2
898,594.137,594.137,0.0,1.0,2
899,226.181,226.181,0.0,1.0,2
900,315.937,315.937,0.0,1.0,2
901,709.3589999999998,747.0039999999998,-37.64499999999998,0.9496053568655589,2
902,263.076,263.076,0.0,1.0,2
903,204.586,217.194,-12.607999999999976,0.9419505142867668,2
904,246.816,262.24,-15.424000000000007,0.9411836485661988,2
905,382.216,382.216,0.0,1.0,2
906,294.316,294.316,0.0,1.0,2
907,770.388,810.7669999999998,-40.37899999999979,0.9501965422865017,2
908,384.568,384.568,0.0,1.0,2
909,953.949,953.949,0.0,1.0,2
910,950.414,950.414,0.0,1.0,2
911,261.184,261.184,0.0,1.0,2
912,272.131,272.131,0.0,1.0,2
913,313.189,313.189,0.0,1.0,2
914,215.659,215.659,0.0,1.0,2
915,198.864,203.633,-4.7690000000000055,0.9765804167300978,1
916,1006.124,1080.548,-74.42399999999998,0.9311238371641056,3
917,823.834,891.418,-67.58400000000006,0.9241837162812507,2
918,356.908,395.457,-38.54899999999998,0.9025203751608899,2
919,943.924,1020.605,-76.68100000000004,0.9248671131338765,2
920,457.246,457.246,0.0,1.0,2
921,129.442,129.442,0.0,1.0,1
922,151.77,151.77,0.0,1.0,1
923,449.24300000000005,449.24300000000005,0.0,1.0,2
924,162.401,162.401,0.0,1.0,1
925,346.57199999999995,346.57199999999995,0.0,1.0,2
926,296.572,306.189,-9.617000000000019,0.9685912949191512,2
927,351.43300000000005,387.149,-35.71599999999995,0.9077461132535537,2
928,420.932,466.843,-45.911,0.9016564455287966,2
929,476.787,531.758,-54.97100000000006,0.8966240282233646,2
930,772.005,772.005,0.0,1.0,2
931,704.444,704.444,0.0,1.0,2
932,339.825,340.168,-0.34300000000001774,0.998991674701912,2
933,1394.264,1394.264,0.0,1.0,3
934,649.806,656.682,-6.875999999999976,0.9895291785064918,2
935,903.424,903.424,0.0,1.0,2
936,448.98800000000006,492.255,-43.26699999999994,0.912104498684625,2
937,322.577,354.717,-32.139999999999986,0.9093925580110341,2
938,597.1469999999998,597.1469999999998,0.0,1.0,2
939,667.8960000000002,667.8960000000002,0.0,1.0,2
940,392.23800000000006,392.23800000000006,0.0,1.0,2
941,223.116,223.116,0.0,1.0,2
942,420.848,458.886,-38.03800000000001,0.917107952737717,2
943,543.549,601.224,-57.67500000000007,0.9040706957806075,2
944,442.763,490.307,-47.54400000000004,0.9030321818778846,2
945,490.961,541.559,-50.597999999999956,0.9065697366307273,2
946,557.479,610.631,-53.15199999999993,0.9129556147657096,2
947,306.441,327.774,-21.333000000000027,0.9349155210602427,2
948,538.168,578.113,-39.94500000000005,0.9309045117477033,2
949,489.651,536.646,-46.99499999999995,0.9124283046924789,2
950,661.173,725.252,-64.07899999999995,0.9116458830861549,2
951,459.883,459.883,0.0,1.0,2
952,510.012,510.012,0.0,1.0,2
953,242.913,242.913,0.0,1.0,2
954,203.259,218.61900000000003,-15.360000000000042,0.9297407819082512,2
955,194.886,194.886,0.0,1.0,1
956,425.206,466.051,-40.84499999999997,0.9123593769780561,2
957,360.43300000000005,370.779,-10.345999999999947,0.9720965858368463,2
958,868.91,909.797,-40.88700000000006,0.9550592055150764,2
959,1179.6660000000004,1179.6660000000004,0.0,1.0,3
960,734.8639999999998,586.37,148.4939999999998,1.2532428330235172,2
961,335.6740000000001,362.9980000000001,-27.324000000000012,0.9247268579992176,2
962,485.277,526.11,-40.83300000000003,0.9223869532987398,2
963,538.063,538.063,0.0,1.0,2
964,411.804,411.804,0.0,1.0,2
965,519.6030000000002,562.244,-42.64099999999985,0.9241592618151553,2
966,576.634,576.634,0.0,1.0,2
967,516.271,516.271,0.0,1.0,2
968,743.7810000000002,743.7810000000002,0.0,1.0,2
969,414.083,453.96,-39.87699999999995,0.9121574588069434,2
970,586.038,586.038,0.0,1.0,2
971,591.235,591.64,-0.4049999999999727,0.9993154621053344,2
972,391.501,403.211,-11.710000000000036,0.970958133582665,2
973,450.239,357.017,93.22199999999998,1.261113616438433,2
974,974.574,759.755,214.81899999999996,1.2827477278859631,2
975,917.954,1003.049,-85.09500000000003,0.9151636659824196,2
976,555.1619999999998,556.068,-0.9060000000001764,0.9983707028636782,2
977,416.439,416.439,0.0,1.0,2
978,523.227,570.433,-47.20600000000002,0.9172453206599197,2
979,282.112,282.112,0.0,1.0,2
980,418.412,329.606,88.80599999999998,1.2694307749252136,2
981,289.493,308.904,-19.411,0.9371617071970579,2
982,465.579,465.579,0.0,1.0,2
983,484.293,522.316,-38.023000000000025,0.9272030724695395,2
984,419.92800000000005,340.913,79.01500000000004,1.231774675650386,2
985,594.242,455.233,139.00899999999996,1.3053579156168378,2
986,424.131,440.002,-15.871000000000038,0.9639297094104117,2
987,672.409,714.666,-42.25700000000006,0.9408716799176118,2
988,870.2189999999998,934.215,-63.99600000000021,0.9314975674764372,2
989,331.862,272.60200000000003,59.25999999999999,1.2173865195413092,2
990,378.975,297.371,81.60400000000004,1.2744181510638228,2
991,343.0490000000001,260.254,82.79500000000007,1.3181315176711983,2
992,926.987,998.529,-71.54200000000003,0.9283526066844328,2
993,1286.122,1368.184,-82.0619999999999,0.9400212252153219,3
994,1245.0839999999996,1323.667,-78.58300000000031,0.9406323493748803,3
995,1365.444,1452.62,-87.17599999999993,0.9399870578678526,3
996,1456.07,1542.344,-86.27400000000011,0.944063062455587,3
997,469.015,469.015,0.0,1.0,2
998,257.403,257.403,0.0,1.0,2
999,342.642,342.642,0.0,1.0,2
1000,435.843,348.971,86.87200000000001,1.248937590802674,2
1001,258.651,205.008,53.643,1.2616629594942637,2
1002,553.52,495.999,57.52099999999996,1.1159699918749835,2
1003,1056.109,1067.544,-11.435000000000173,0.9892884977106329,3
1004,1202.913,1233.171,-30.258000000000038,0.975463256920573,3
1005,1405.236,1442.855,-37.618999999999915,0.9739273870208719,3
1006,1397.789,1437.364,-39.575000000000045,0.9724669603524229,3
1007,1097.852,1165.891,-68.03899999999999,0.941642057447909,3
1008,270.836,270.836,0.0,1.0,2
1009,1158.293,1234.172,-75.87900000000013,0.9385182940465348,3
1010,258.723,258.723,0.0,1.0,2
1011,691.2139999999998,691.2139999999998,0.0,1.0,2
1012,732.796,732.796,0.0,1.0,2
1013,984.448,984.448,0.0,1.0,2
1014,1176.375,1176.375,0.0,1.0,3
1015,1261.75,1261.75,0.0,1.0,3
1016,1334.7579999999996,1334.7579999999996,0.0,1.0,3
1017,1469.745,1469.745,0.0,1.0,3
1018,1411.78,1411.78,0.0,1.0,3
1019,465.125,465.125,0.0,1.0,2
1020,446.682,446.682,0.0,1.0,2
1021,763.19,763.19,0.0,1.0,2
1022,589.7130000000002,589.7130000000002,0.0,1.0,2
1023,266.61,266.61,0.0,1.0,2
1024,318.812,318.812,0.0,1.0,2
1025,254.607,254.607,0.0,1.0,2
1026,511.305,518.305,-6.999999999999943,0.9864944386027533,2
1027,468.88,484.073,-15.192999999999984,0.9686142379351875,2
1028,290.334,290.334,0.0,1.0,2
1029,390.105,390.105,0.0,1.0,2
1030,375.042,399.809,-24.767000000000053,0.9380529202694285,2
1031,1121.896,1121.896,0.0,1.0,3
1032,373.598,375.3130000000001,-1.7150000000000887,0.9954304806921154,2
1033,417.018,417.018,0.0,1.0,2
1034,166.122,166.122,0.0,1.0,1
